실적일자,요일,시간,청주 지역공급량(Gcal)
2021-10-12,화,17,26
2021-10-12,화,18,29
2021-10-12,화,19,35
2021-10-12,화,20,41
2021-10-12,화,21,44
2021-10-12,화,22,45
2021-10-12,화,23,41
2021-10-12,화,24,34
2021-10-13,수,01,26
2021-10-13,수,02,27
2021-10-13,수,03,18
2021-10-13,수,04,19
2021-10-13,수,05,20
2021-10-13,수,07,20
2021-10-13,수,07,28
2021-10-13,수,08,34
2021-10-13,수,09,33
2021-10-13,수,10,26
2021-10-13,수,11,22
2021-10-13,수,12,19
2021-10-13,수,13,19
2021-10-13,수,14,22
2021-10-13,수,15,23
2021-10-13,수,16,24
2021-10-13,수,17,24
2021-10-13,수,18,27
2021-10-13,수,19,35
2021-10-13,수,20,37
2021-10-13,수,21,36
2021-10-13,수,22,35
2021-10-13,수,23,34
2021-10-13,수,24,25
2021-10-14,목,01,25
2021-10-14,목,02,21
2021-10-14,목,03,20
2021-10-14,목,04,18
2021-10-14,목,05,16
2021-10-14,목,07,20
2021-10-14,목,07,28
2021-10-14,목,08,45
2021-10-14,목,09,43
2021-10-14,목,10,33
2021-10-14,목,11,28
2021-10-14,목,12,27
2021-10-14,목,13,31
2021-10-14,목,14,32
2021-10-14,목,15,31
2021-10-14,목,16,31
2021-10-14,목,17,31
2021-10-14,목,18,35
2021-10-14,목,19,43
2021-10-14,목,20,47
2021-10-14,목,21,47
2021-10-14,목,22,57
2021-10-14,목,23,35
2021-10-14,목,24,26
2021-10-15,금,01,24
2021-10-15,금,02,19
2021-10-15,금,03,19
2021-10-15,금,04,19
2021-10-15,금,05,19
2021-10-15,금,07,19
2021-10-15,금,07,24
2021-10-15,금,08,38
2021-10-15,금,09,29
2021-10-15,금,10,22
2021-10-15,금,11,21
2021-10-15,금,12,22
2021-10-15,금,13,23
2021-10-15,금,14,24
2021-10-15,금,15,25
2021-10-15,금,16,30
2021-10-15,금,17,22
2021-10-15,금,18,27
2021-10-15,금,19,40
2021-10-15,금,20,45
2021-10-15,금,21,45
2021-10-15,금,22,45
2021-10-15,금,23,43
2021-10-15,금,24,36
2021-10-16,토,01,41
2021-10-16,토,02,35
2021-10-16,토,03,32
2021-10-16,토,04,32
2021-10-16,토,05,31
2021-10-16,토,07,32
2021-10-16,토,07,33
2021-10-16,토,08,37
2021-10-16,토,09,41
2021-10-16,토,10,42
2021-10-16,토,11,41
2021-10-16,토,12,39
2021-10-16,토,13,36
2021-10-16,토,14,37
2021-10-16,토,15,37
2021-10-16,토,16,43
2021-10-16,토,17,49
2021-10-16,토,18,54
2021-10-16,토,19,65
2021-10-16,토,20,79
2021-10-16,토,21,87
2021-10-16,토,22,87
2021-10-16,토,23,84
2021-10-16,토,24,85
2021-10-17,일,01,57
2021-10-17,일,02,50
2021-10-17,일,03,48
2021-10-17,일,04,45
2021-10-17,일,05,43
2021-10-17,일,07,50
2021-10-17,일,07,46
2021-10-17,일,08,49
2021-10-17,일,09,46
2021-10-17,일,10,45
2021-10-17,일,11,37
2021-10-17,일,12,37
2021-10-17,일,13,38
2021-10-17,일,14,40
2021-10-17,일,15,35
2021-10-17,일,16,39
2021-10-17,일,17,39
2021-10-17,일,18,52
2021-10-17,일,19,79
2021-10-17,일,20,84
2021-10-17,일,21,87
2021-10-17,일,22,85
2021-10-17,일,23,80
2021-10-17,일,24,73
2021-10-18,월,01,66
2021-10-18,월,02,62
2021-10-18,월,03,60
2021-10-18,월,04,59
2021-10-18,월,05,59
2021-10-18,월,07,61
2021-10-18,월,07,68
2021-10-18,월,08,80
2021-10-18,월,09,65
2021-10-18,월,10,50
2021-10-18,월,11,44
2021-10-18,월,12,34
2021-10-18,월,13,28
2021-10-18,월,14,30
2021-10-18,월,15,33
2021-10-18,월,16,39
2021-10-18,월,17,40
2021-10-18,월,18,52
2021-10-18,월,19,69
2021-10-18,월,20,80
2021-10-18,월,21,84
2021-10-18,월,22,80
2021-10-18,월,23,77
2021-10-18,월,24,70
2021-10-19,화,01,59
2021-10-19,화,02,55
2021-10-19,화,03,52
2021-10-19,화,04,51
2021-10-19,화,05,49
2021-10-19,화,07,53
2021-10-19,화,07,58
2021-10-19,화,08,67
2021-10-19,화,09,57
2021-10-19,화,10,45
2021-10-19,화,11,37
2021-10-19,화,12,34
2021-10-19,화,13,37
2021-10-19,화,14,34
2021-10-19,화,15,35
2021-10-19,화,16,35
2021-10-19,화,17,39
2021-10-19,화,18,53
2021-10-19,화,19,80
2021-10-19,화,20,86
2021-10-19,화,21,87
2021-10-19,화,22,97
2021-10-19,화,23,90
2021-10-19,화,24,83
2021-10-20,수,01,69
2021-10-20,수,02,70
2021-10-20,수,03,70
2021-10-20,수,04,70
2021-10-20,수,05,66
2021-10-20,수,07,69
2021-10-20,수,07,78
2021-10-20,수,08,92
2021-10-20,수,09,67
2021-10-20,수,10,50
2021-10-20,수,11,45
2021-10-20,수,12,43
2021-10-20,수,13,41
2021-10-20,수,14,40
2021-10-20,수,15,37
2021-10-20,수,16,37
2021-10-20,수,17,41
2021-10-20,수,18,55
2021-10-20,수,19,79
2021-10-20,수,20,88
2021-10-20,수,21,91
2021-10-20,수,22,91
2021-10-20,수,23,90
2021-10-20,수,24,80
2021-10-21,목,01,75
2021-10-21,목,02,67
2021-10-21,목,03,67
2021-10-21,목,04,66
2021-10-21,목,05,71
2021-10-21,목,07,75
2021-10-21,목,07,78
2021-10-21,목,08,72
2021-10-21,목,09,62
2021-10-21,목,10,55
2021-10-21,목,11,46
2021-10-21,목,12,40
2021-10-21,목,13,37
2021-10-21,목,14,37
2021-10-21,목,15,42
2021-10-21,목,16,47
2021-10-21,목,17,53
2021-10-21,목,18,61
2021-10-21,목,19,66
2021-10-21,목,20,70
2021-10-21,목,21,80
2021-10-21,목,22,91
2021-10-21,목,23,89
2021-10-21,목,24,82
2021-10-22,금,01,75
2021-10-22,금,02,58
2021-10-22,금,03,55
2021-10-22,금,04,57
2021-10-22,금,05,61
2021-10-22,금,07,66
2021-10-22,금,07,68
2021-10-22,금,08,67
2021-10-22,금,09,64
2021-10-22,금,10,60
2021-10-22,금,11,55
2021-10-22,금,12,53
2021-10-22,금,13,52
2021-10-22,금,14,52
2021-10-22,금,15,53
2021-10-22,금,16,55
2021-10-22,금,17,60
2021-10-22,금,18,67
2021-10-22,금,19,72
2021-10-22,금,20,76
2021-10-22,금,21,78
2021-10-22,금,22,78
2021-10-22,금,23,77
2021-10-22,금,24,64
2021-10-23,토,01,73
2021-10-23,토,02,72
2021-10-23,토,03,68
2021-10-23,토,04,67
2021-10-23,토,05,68
2021-10-23,토,07,68
2021-10-23,토,07,71
2021-10-23,토,08,72
2021-10-23,토,09,68
2021-10-23,토,10,58
2021-10-23,토,11,52
2021-10-23,토,12,43
2021-10-23,토,13,43
2021-10-23,토,14,39
2021-10-23,토,15,37
2021-10-23,토,16,37
2021-10-23,토,17,40
2021-10-23,토,18,49
2021-10-23,토,19,73
2021-10-23,토,20,76
2021-10-23,토,21,79
2021-10-23,토,22,83
2021-10-23,토,23,82
2021-10-23,토,24,76
2021-10-24,일,01,69
2021-10-24,일,02,65
2021-10-24,일,03,62
2021-10-24,일,04,65
2021-10-24,일,05,65
2021-10-24,일,07,65
2021-10-24,일,07,66
2021-10-24,일,08,66
2021-10-24,일,09,60
2021-10-24,일,10,55
2021-10-24,일,11,50
2021-10-24,일,12,44
2021-10-24,일,13,41
2021-10-24,일,14,40
2021-10-24,일,15,36
2021-10-24,일,16,35
2021-10-24,일,17,41
2021-10-24,일,18,56
2021-10-24,일,19,75
2021-10-24,일,20,90
2021-10-24,일,21,85
2021-10-24,일,22,84
2021-10-24,일,23,81
2021-10-24,일,24,73
2021-10-25,월,01,65
2021-10-25,월,02,59
2021-10-25,월,03,56
2021-10-25,월,04,56
2021-10-25,월,05,61
2021-10-25,월,07,67
2021-10-25,월,07,71
2021-10-25,월,08,84
2021-10-25,월,09,68
2021-10-25,월,10,51
2021-10-25,월,11,44
2021-10-25,월,12,42
2021-10-25,월,13,39
2021-10-25,월,14,36
2021-10-25,월,15,34
2021-10-25,월,16,36
2021-10-25,월,17,35
2021-10-25,월,18,52
2021-10-25,월,19,75
2021-10-25,월,20,88
2021-10-25,월,21,88
2021-10-25,월,22,87
2021-10-25,월,23,82
2021-10-25,월,24,74
2021-10-26,화,01,67
2021-10-26,화,02,64
2021-10-26,화,03,62
2021-10-26,화,04,62
2021-10-26,화,05,61
2021-10-26,화,07,65
2021-10-26,화,07,74
2021-10-26,화,08,85
2021-10-26,화,09,68
2021-10-26,화,10,51
2021-10-26,화,11,44
2021-10-26,화,12,35
2021-10-26,화,13,35
2021-10-26,화,14,34
2021-10-26,화,15,31
2021-10-26,화,16,30
2021-10-26,화,17,34
2021-10-26,화,18,51
2021-10-26,화,19,70
2021-10-26,화,20,81
2021-10-26,화,21,82
2021-10-26,화,22,84
2021-10-26,화,23,82
2021-10-26,화,24,73
2021-10-27,수,01,65
2021-10-27,수,02,60
2021-10-27,수,03,56
2021-10-27,수,04,53
2021-10-27,수,05,53
2021-10-27,수,07,57
2021-10-27,수,07,65
2021-10-27,수,08,77
2021-10-27,수,09,61
2021-10-27,수,10,45
2021-10-27,수,11,40
2021-10-27,수,12,34
2021-10-27,수,13,36
2021-10-27,수,14,37
2021-10-27,수,15,35
2021-10-27,수,16,36
2021-10-27,수,17,39
2021-10-27,수,18,50
2021-10-27,수,19,71
2021-10-27,수,20,82
2021-10-27,수,21,82
2021-10-27,수,22,78
2021-10-27,수,23,74
2021-10-27,수,24,69
2021-10-28,목,01,68
2021-10-28,목,02,66
2021-10-28,목,03,75
2021-10-28,목,04,76
2021-10-28,목,05,75
2021-10-28,목,07,78
2021-10-28,목,07,88
2021-10-28,목,08,92
2021-10-28,목,09,86
2021-10-28,목,10,60
2021-10-28,목,11,58
2021-10-28,목,12,50
2021-10-28,목,13,42
2021-10-28,목,14,40
2021-10-28,목,15,39
2021-10-28,목,16,40
2021-10-28,목,17,42
2021-10-28,목,18,55
2021-10-28,목,19,73
2021-10-28,목,20,86
2021-10-28,목,21,88
2021-10-28,목,22,88
2021-10-28,목,23,86
2021-10-28,목,24,79
2021-10-29,금,01,71
2021-10-29,금,02,64
2021-10-29,금,03,63
2021-10-29,금,04,62
2021-10-29,금,05,60
2021-10-29,금,07,64
2021-10-29,금,07,75
2021-10-29,금,08,87
2021-10-29,금,09,69
2021-10-29,금,10,52
2021-10-29,금,11,48
2021-10-29,금,12,43
2021-10-29,금,13,42
2021-10-29,금,14,42
2021-10-29,금,15,40
2021-10-29,금,16,41
2021-10-29,금,17,42
2021-10-29,금,18,55
2021-10-29,금,19,72
2021-10-29,금,20,79
2021-10-29,금,21,79
2021-10-29,금,22,81
2021-10-29,금,23,77
2021-10-29,금,24,70
2021-10-30,토,01,63
2021-10-30,토,02,58
2021-10-30,토,03,55
2021-10-30,토,04,56
2021-10-30,토,05,55
2021-10-30,토,07,55
2021-10-30,토,07,54
2021-10-30,토,08,52
2021-10-30,토,09,53
2021-10-30,토,10,47
2021-10-30,토,11,40
2021-10-30,토,12,36
2021-10-30,토,13,37
2021-10-30,토,14,38
2021-10-30,토,15,37
2021-10-30,토,16,35
2021-10-30,토,17,37
2021-10-30,토,18,45
2021-10-30,토,19,65
2021-10-30,토,20,73
2021-10-30,토,21,74
2021-10-30,토,22,74
2021-10-30,토,23,73
2021-10-30,토,24,66
2021-10-31,일,01,62
2021-10-31,일,02,61
2021-10-31,일,03,58
2021-10-31,일,04,56
2021-10-31,일,05,56
2021-10-31,일,07,59
2021-10-31,일,07,61
2021-10-31,일,08,61
2021-10-31,일,09,58
2021-10-31,일,10,55
2021-10-31,일,11,51
2021-10-31,일,12,45
2021-10-31,일,13,43
2021-10-31,일,14,42
2021-10-31,일,15,44
2021-10-31,일,16,40
2021-10-31,일,17,40
2021-10-31,일,18,43
2021-10-31,일,19,51
2021-10-31,일,20,63
2021-10-31,일,21,80
2021-10-31,일,22,71
2021-10-31,일,23,69
2021-10-31,일,24,61
2021-11-01,월,01,59
2021-11-01,월,02,52
2021-11-01,월,03,51
2021-11-01,월,04,53
2021-11-01,월,05,52
2021-11-01,월,07,57
2021-11-01,월,07,65
2021-11-01,월,08,73
2021-11-01,월,09,70
2021-11-01,월,10,52
2021-11-01,월,11,41
2021-11-01,월,12,40
2021-11-01,월,13,36
2021-11-01,월,14,39
2021-11-01,월,15,38
2021-11-01,월,16,41
2021-11-01,월,17,44
2021-11-01,월,18,61
2021-11-01,월,19,76
2021-11-01,월,20,81
2021-11-01,월,21,84
2021-11-01,월,22,85
2021-11-01,월,23,76
2021-11-01,월,24,73
2021-11-02,화,01,59
2021-11-02,화,02,54
2021-11-02,화,03,51
2021-11-02,화,04,49
2021-11-02,화,05,49
2021-11-02,화,07,54
2021-11-02,화,07,63
2021-11-02,화,08,79
2021-11-02,화,09,61
2021-11-02,화,10,47
2021-11-02,화,11,39
2021-11-02,화,12,33
2021-11-02,화,13,37
2021-11-02,화,14,36
2021-11-02,화,15,34
2021-11-02,화,16,35
2021-11-02,화,17,42
2021-11-02,화,18,53
2021-11-02,화,19,75
2021-11-02,화,20,85
2021-11-02,화,21,87
2021-11-02,화,22,88
2021-11-02,화,23,83
2021-11-02,화,24,76
2021-11-03,수,01,68
2021-11-03,수,02,64
2021-11-03,수,03,59
2021-11-03,수,04,59
2021-11-03,수,05,60
2021-11-03,수,07,66
2021-11-03,수,07,74
2021-11-03,수,08,89
2021-11-03,수,09,73
2021-11-03,수,10,56
2021-11-03,수,11,48
2021-11-03,수,12,40
2021-11-03,수,13,40
2021-11-03,수,14,35
2021-11-03,수,15,37
2021-11-03,수,16,36
2021-11-03,수,17,49
2021-11-03,수,18,56
2021-11-03,수,19,77
2021-11-03,수,20,83
2021-11-03,수,21,88
2021-11-03,수,22,89
2021-11-03,수,23,82
2021-11-03,수,24,73
2021-11-04,목,01,68
2021-11-04,목,02,60
2021-11-04,목,03,58
2021-11-04,목,04,59
2021-11-04,목,05,53
2021-11-04,목,07,59
2021-11-04,목,07,71
2021-11-04,목,08,85
2021-11-04,목,09,68
2021-11-04,목,10,51
2021-11-04,목,11,45
2021-11-04,목,12,38
2021-11-04,목,13,36
2021-11-04,목,14,33
2021-11-04,목,15,35
2021-11-04,목,16,35
2021-11-04,목,17,38
2021-11-04,목,18,66
2021-11-04,목,19,70
2021-11-04,목,20,79
2021-11-04,목,21,80
2021-11-04,목,22,84
2021-11-04,목,23,78
2021-11-04,목,24,69
2021-11-05,금,01,62
2021-11-05,금,02,56
2021-11-05,금,03,54
2021-11-05,금,04,53
2021-11-05,금,05,58
2021-11-05,금,07,62
2021-11-05,금,07,70
2021-11-05,금,08,84
2021-11-05,금,09,62
2021-11-05,금,10,50
2021-11-05,금,11,42
2021-11-05,금,12,41
2021-11-05,금,13,36
2021-11-05,금,14,33
2021-11-05,금,15,30
2021-11-05,금,16,32
2021-11-05,금,17,33
2021-11-05,금,18,42
2021-11-05,금,19,52
2021-11-05,금,20,64
2021-11-05,금,21,76
2021-11-05,금,22,77
2021-11-05,금,23,76
2021-11-05,금,24,74
2021-11-06,토,01,75
2021-11-06,토,02,68
2021-11-06,토,03,59
2021-11-06,토,04,54
2021-11-06,토,05,53
2021-11-06,토,07,58
2021-11-06,토,07,64
2021-11-06,토,08,69
2021-11-06,토,09,71
2021-11-06,토,10,56
2021-11-06,토,11,49
2021-11-06,토,12,38
2021-11-06,토,13,42
2021-11-06,토,14,41
2021-11-06,토,15,36
2021-11-06,토,16,37
2021-11-06,토,17,47
2021-11-06,토,18,52
2021-11-06,토,19,63
2021-11-06,토,20,65
2021-11-06,토,21,67
2021-11-06,토,22,71
2021-11-06,토,23,71
2021-11-06,토,24,69
2021-11-07,일,01,66
2021-11-07,일,02,53
2021-11-07,일,03,54
2021-11-07,일,04,52
2021-11-07,일,05,54
2021-11-07,일,07,57
2021-11-07,일,07,59
2021-11-07,일,08,62
2021-11-07,일,09,58
2021-11-07,일,10,52
2021-11-07,일,11,50
2021-11-07,일,12,46
2021-11-07,일,13,44
2021-11-07,일,14,42
2021-11-07,일,15,41
2021-11-07,일,16,41
2021-11-07,일,17,46
2021-11-07,일,18,57
2021-11-07,일,19,69
2021-11-07,일,20,75
2021-11-07,일,21,75
2021-11-07,일,22,74
2021-11-07,일,23,72
2021-11-07,일,24,65
2021-11-08,월,01,54
2021-11-08,월,02,53
2021-11-08,월,03,48
2021-11-08,월,04,45
2021-11-08,월,05,44
2021-11-08,월,07,48
2021-11-08,월,07,62
2021-11-08,월,08,72
2021-11-08,월,09,63
2021-11-08,월,10,62
2021-11-08,월,11,62
2021-11-08,월,12,66
2021-11-08,월,13,62
2021-11-08,월,14,58
2021-11-08,월,15,54
2021-11-08,월,16,53
2021-11-08,월,17,64
2021-11-08,월,18,71
2021-11-08,월,19,86
2021-11-08,월,20,101
2021-11-08,월,21,103
2021-11-08,월,22,108
2021-11-08,월,23,105
2021-11-08,월,24,93
2021-11-09,화,01,85
2021-11-09,화,02,79
2021-11-09,화,03,74
2021-11-09,화,04,70
2021-11-09,화,05,70
2021-11-09,화,07,67
2021-11-09,화,07,68
2021-11-09,화,08,83
2021-11-09,화,09,81
2021-11-09,화,10,73
2021-11-09,화,11,66
2021-11-09,화,12,64
2021-11-09,화,13,66
2021-11-09,화,14,71
2021-11-09,화,15,73
2021-11-09,화,16,71
2021-11-09,화,17,70
2021-11-09,화,18,82
2021-11-09,화,19,89
2021-11-09,화,20,104
2021-11-09,화,21,110
2021-11-09,화,22,113
2021-11-09,화,23,110
2021-11-09,화,24,103
2021-11-10,수,01,92
2021-11-10,수,02,84
2021-11-10,수,03,81
2021-11-10,수,04,81
2021-11-10,수,05,82
2021-11-10,수,07,86
2021-11-10,수,07,95
2021-11-10,수,08,106
2021-11-10,수,09,98
2021-11-10,수,10,90
2021-11-10,수,11,82
2021-11-10,수,12,79
2021-11-10,수,13,77
2021-11-10,수,14,76
2021-11-10,수,15,78
2021-11-10,수,16,82
2021-11-10,수,17,92
2021-11-10,수,18,106
2021-11-10,수,19,117
2021-11-10,수,20,125
2021-11-10,수,21,128
2021-11-10,수,22,128
2021-11-10,수,23,121
2021-11-10,수,24,107
2021-11-11,목,01,104
2021-11-11,목,02,92
2021-11-11,목,03,86
2021-11-11,목,04,89
2021-11-11,목,05,95
2021-11-11,목,07,100
2021-11-11,목,07,105
2021-11-11,목,08,103
2021-11-11,목,09,100
2021-11-11,목,10,94
2021-11-11,목,11,84
2021-11-11,목,12,79
2021-11-11,목,13,76
2021-11-11,목,14,77
2021-11-11,목,15,80
2021-11-11,목,16,88
2021-11-11,목,17,96
2021-11-11,목,18,105
2021-11-11,목,19,112
2021-11-11,목,20,117
2021-11-11,목,21,120
2021-11-11,목,22,121
2021-11-11,목,23,120
2021-11-11,목,24,116
2021-11-12,금,01,112
2021-11-12,금,02,105
2021-11-12,금,03,103
2021-11-12,금,04,103
2021-11-12,금,05,104
2021-11-12,금,07,105
2021-11-12,금,07,115
2021-11-12,금,08,132
2021-11-12,금,09,114
2021-11-12,금,10,94
2021-11-12,금,11,80
2021-11-12,금,12,81
2021-11-12,금,13,75
2021-11-12,금,14,73
2021-11-12,금,15,80
2021-11-12,금,16,81
2021-11-12,금,17,95
2021-11-12,금,18,114
2021-11-12,금,19,127
2021-11-12,금,20,134
2021-11-12,금,21,135
2021-11-12,금,22,136
2021-11-12,금,23,136
2021-11-12,금,24,128
2021-11-13,토,01,123
2021-11-13,토,02,115
2021-11-13,토,03,116
2021-11-13,토,04,115
